typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","591","PAN","Panama","0","W00","World","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","8","kg","9","false","9","false","0","false","1835.573",,"1835.573","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","8","kg","9","false","9","false","0","false","265.415",,"265.415","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","192","CUB","Cuba","0","W00","World","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false","233.202",,"233.202","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false","129.842",,"129.842","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false","297.826",,"297.826","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false","152.569",,"152.569","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","8","kg","12","false","12","false","0","false","217.688",,"217.688","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","8","kg","12","false","12","false","0","false","269.565",,"269.565","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","8","kg","13","false","13","false","0","false","2015.81",,"2015.81","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","8","kg","13","false","13","false","0","false","527.866",,"527.866","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","8","kg","13","false","13","false","0","false","527.866",,"527.866","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","192","CUB","Cuba","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11","false","8","kg","11","false","11","false","0","false","328.458",,"328.458","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11","false","8","kg","11","false","11","false","0","false","1478.36",,"1478.36","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15","false","8","kg","15","false","15","false","0","false","1000.198",,"1000.198","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15","false","8","kg","15","false","15","false","0","false","1000.198",,"1000.198","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","false","8","kg","14","false","14","false","0","false","421.838",,"421.838","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","1461.561",,"1461.561","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16","false","8","kg","16","false","16","false","0","false","433.103",,"433.103","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","192","CUB","Cuba","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22","false","8","kg","22","false","22","false","0","false","661.759",,"661.759","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","591","PAN","Panama","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22","false","8","kg","22","false","22","false","0","false","2399.802",,"2399.802","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19","false","8","kg","19","false","19","false","0","false","410.375",,"410.375","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19","false","8","kg","19","false","19","false","0","false","410.375",,"410.375","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","8","kg","30","false","30","false","0","false","693.873",,"693.873","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","8","kg","30","false","30","false","0","false","507.115",,"507.115","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24","false","8","kg","24","false","24","false","0","false","363.834",,"363.834","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","1083.893",,"1083.893","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","1083.893",,"1083.893","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","699","IND","India","0","W00","World","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26","false","8","kg","26","false","26","false","0","false","429.545",,"429.545","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29","false","8","kg","29","false","29","false","0","false","1340.118",,"1340.118","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29","false","8","kg","29","false","29","false","0","false","1340.118",,"1340.118","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28","false","8","kg","28","false","28","false","0","false","1392.49",,"1392.49","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28","false","8","kg","28","false","28","false","0","false","1392.49",,"1392.49","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33","false","8","kg","33","false","33","false","0","false","649.407",,"649.407","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","646","RWA","Rwanda","0","W00","World","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false","884.881",,"884.881","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43","false","8","kg","43","false","43","false","0","false","801.976",,"801.976","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","566","NGA","Nigeria","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","212","false","8","kg","212","false","212","false","0","false","1755.533",,"1755.533","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","448203","false","8","kg","448203","false","448203","false","0","false","4432814.901",,"4432814.901","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","222","SLV","El Salvador","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44876","false","8","kg","44876","false","44876","false","0","false","575475.638",,"575475.638","0","false","true",
"C","A","20250101","2025","52","2025","579","NOR","Norway","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1099","false","8","kg","1099","false","1099","false","0","false","24262.547",,"24262.547","0","false","true",
